site_id,site_on,site_at,city_id,site_ada_accessible,site_ada_5x8_pad,site_longitude,site_latitude,node_id,site_sign,site_shelter,site_hfn
53296,11TH ST S,MARQUETTE AVE,MINNEAPOLIS,Y,Y,-93.274543,44.972652,11MA,Y,Y,N
49450,11TH ST W,ST PETER ST,SAINT PAUL,Y,Y,-93.100018,44.95005,,Y,N,N
48514,121ST AVE NW,BLUEBIRD CIRCLE,COON RAPIDS,Y,N,-93.301124,45.189852,,Y,N,N
48532,121ST AVE NW,BLUEBIRD CIRCLE,COON RAPIDS,Y,N,-93.300845,45.189952,,Y,N,N
10896,121ST AVE NW,BUTTERNUT ST,COON RAPIDS,Y,N,-93.267807,45.190992,,Y,N,N
10895,121ST AVE NW,BUTTERNUT ST,COON RAPIDS,Y,N,-93.268117,45.190931,,Y,N,N
10894,121ST AVE NW,COTTONWOOD ST,COON RAPIDS,Y,N,-93.269038,45.191332,,Y,N,N
10893,121ST AVE NW,COTTONWOOD ST,COON RAPIDS,Y,N,-93.269306,45.191293,,Y,N,N
10892,121ST AVE NW,DOGWOOD ST,COON RAPIDS,Y,N,-93.270327,45.191491,,Y,N,N
10891,121ST AVE NW,DOGWOOD ST,COON RAPIDS,Y,N,-93.270583,45.191386,,Y,N,N
48533,121ST AVE NW,DRAKE ST,COON RAPIDS,Y,N,-93.302692,45.189977,,Y,N,N
48513,121ST AVE NW,DRAKE ST,COON RAPIDS,Y,N,-93.303611,45.189898,,Y,N,N
48512,121ST AVE NW,EAGLE ST #1,COON RAPIDS,Y,N,-93.306665,45.189964,,Y,N,N
48534,121ST AVE NW,EAGLE ST #1,COON RAPIDS,Y,N,-93.304652,45.190021,,Y,N,N
49448,121ST AVE NW,EAGLE ST #2,COON RAPIDS,Y,N,-93.306367,45.190058,,Y,N,N
49447,121ST AVE NW,EAGLE ST #2,COON RAPIDS,Y,N,-93.304969,45.189924,,Y,N,N
10889,121ST AVE NW,EVERGREEN ST,COON RAPIDS,Y,N,-93.272616,45.191367,,Y,N,N
10888,121ST AVE NW,FLINTWOOD ST,COON RAPIDS,Y,N,-93.273598,45.191472,,Y,N,N
10887,121ST AVE NW,FLINTWOOD ST,COON RAPIDS,Y,N,-93.273823,45.191364,,Y,N,N
10886,121ST AVE NW,GOLDENROD ST,COON RAPIDS,Y,N,-93.275515,45.191448,,Y,N,N
10885,121ST AVE NW,GOLDENROD ST,COON RAPIDS,Y,N,-93.275771,45.19134,,Y,N,N
48511,121ST AVE NW,GROUSE ST,COON RAPIDS,Y,N,-93.307962,45.190015,,Y,N,N
48535,121ST AVE NW,GROUSE ST,COON RAPIDS,Y,N,-93.307671,45.190112,,Y,N,N
48536,121ST AVE NW,HANSON BLVD,COON RAPIDS,Y,N,-93.309103,45.190133,12HA,Y,N,N
48510,121ST AVE NW,HANSON BLVD,COON RAPIDS,Y,N,-93.309137,45.190034,12HA,Y,N,N
10884,121ST AVE NW,HOLLY ST NW,COON RAPIDS,Y,N,-93.276827,45.191445,,Y,N,N
10883,121ST AVE NW,HOLLY ST NW,COON RAPIDS,Y,N,-93.277059,45.191334,,Y,N,N
10882,121ST AVE NW,ILEX ST NW,COON RAPIDS,Y,N,-93.278176,45.191285,,Y,N,N
10881,121ST AVE NW,ILEX ST NW,COON RAPIDS,Y,N,-93.278431,45.191087,,Y,N,N
10880,121ST AVE NW,JUNIPER ST,COON RAPIDS,Y,N,-93.279249,45.190822,,Y,N,N
10878,121ST AVE NW,KUMQUAT ST,COON RAPIDS,Y,N,-93.279852,45.190389,,Y,N,N
10877,121ST AVE NW,LARCH ST NW,COON RAPIDS,Y,N,-93.280522,45.190234,,Y,N,N
10897,121ST AVE NW,UNIVERSITY AVE,COON RAPIDS,Y,N,-93.26606,45.190867,,Y,N,N
10898,121ST AVE NW,UNIVERSITY AVE,COON RAPIDS,Y,N,-93.266072,45.190966,,Y,N,N
10890,121ST AVENW,EVERGREEN ST,COON RAPIDS,Y,N,-93.272361,45.191472,,Y,N,N
50726,122ND ST,17TH AVE,BURNSVILLE,Y,N,-93.25132,44.783026,,Y,N,N
46351,122ND ST,CO RD 11,BURNSVILLE,Y,N,-93.248392,44.783131,,Y,N,N
46353,122ND ST,OAK LEAF COURT,BURNSVILLE,Y,N,-93.255852,44.781729,,Y,N,N
53502,122ND ST,PARKWOOD DR,BURNSVILLE,Y,N,-93.258158,44.781318,,Y,N,N
52968,123RD ST W,NATCHEZ AVE,SAVAGE,Y,N,-93.337845,44.778363,,Y,N,N
52967,123RD ST W,OTTAWA AVE,SAVAGE,Y,N,-93.33964,44.778358,,Y,N,N
56221,124TH AVE NW,GLADIOLA ST NW,COON RAPIDS,Y,N,-93.341933,45.196208,,Y,N,N
56222,124TH AVE NW,GLADIOLA ST NW,COON RAPIDS,Y,N,-93.34178,45.196135,,Y,N,N
46780,124TH AVE NW,NORTHDALE BLVD,COON RAPIDS,Y,N,-93.346656,45.196025,,Y,N,N
44379,125TH ST,LYNN AVE,SAVAGE,Y,N,-93.336207,44.776253,,Y,N,N
52186,125TH ST (SIBLEY ST),GLENHURST AVE,SAVAGE,Y,N,-93.329877,44.776803,12GL,Y,N,N
52977,125TH ST W,INGLEWOOD AVE,SAVAGE,Y,N,-93.332656,44.776351,,Y,N,N
56274,12TH AVE E,CANTERBURY RD S,SHAKOPEE,Y,N,-93.469926,44.784959,,Y,N,N
3874,12TH AVE E,HELEN ST N,NORTH SAINT PAUL,Y,Y,-92.995346,45.016417,,Y,N,N
3914,12TH AVE E,HELEN ST N,NORTH SAINT PAUL,Y,N,-92.994724,45.016628,,Y,N,N
3875,12TH AVE E,MARGARET ST N,NORTH SAINT PAUL,Y,Y,-92.992387,45.016554,,Y,N,N
56275,12TH AVE E,PARK PL,SHAKOPEE,Y,N,-93.458517,44.784899,,Y,N,N
56273,12TH AVE E,SEAGATE TECHNOLOGY,SHAKOPEE,Y,N,-93.475201,44.784945,,Y,N,N
51696,12TH AVE E,VALLEY PARK DR,SHAKOPEE,Y,N,-93.451444,44.78502,VP12,Y,N,N
51691,12TH AVE E (ACCESS RD),CANTERBURY PARK,SHAKOPEE,Y,N,-93.484703,44.790196,CNTB,Y,N,N
49578,12TH AVE N,1ST ST N,HOPKINS,Y,N,-93.415067,44.926052,,Y,N,N
49585,12TH AVE N,1ST ST N,HOPKINS,Y,N,-93.4152,44.926239,,Y,N,N
49579,12TH AVE N,2ND ST N,HOPKINS,Y,N,-93.414918,44.927922,,Y,N,N
9841,12TH AVE N,2ND ST N,SOUTH SAINT PAUL,Y,N,-93.04871,44.892482,,Y,N,N
49584,12TH AVE N,2ND ST N,HOPKINS,Y,N,-93.415051,44.928108,,Y,N,N
9961,12TH AVE N,2ND ST N,SOUTH SAINT PAUL,Y,N,-93.048853,44.892663,,Y,N,N
49580,12TH AVE N,3RD ST N,HOPKINS,Y,N,-93.414807,44.929667,,Y,N,N
9842,12TH AVE N,3RD ST N,SOUTH SAINT PAUL,Y,N,-93.048685,44.894241,,Y,N,N
49583,12TH AVE N,3RD ST N,HOPKINS,Y,N,-93.414944,44.929853,,Y,N,N
9960,12TH AVE N,3RD ST N,SOUTH SAINT PAUL,Y,N,-93.048812,44.894422,,Y,N,N
49581,12TH AVE N,4TH ST N,HOPKINS,Y,N,-93.414716,44.931437,,Y,N,N
9843,12TH AVE N,4TH ST N,SOUTH SAINT PAUL,Y,N,-93.048678,44.896022,,Y,N,N
49582,12TH AVE N,4TH ST N,HOPKINS,Y,N,-93.414856,44.931623,,Y,N,N
9959,12TH AVE N,4TH ST N,SOUTH SAINT PAUL,Y,N,-93.048829,44.896203,,Y,N,N
9845,12TH AVE N,CONGRESS ST,SOUTH SAINT PAUL,Y,N,-93.048689,44.899602,,Y,N,N
9957,12TH AVE N,CONGRESS ST,SOUTH SAINT PAUL,Y,N,-93.048832,44.899783,,Y,N,N
9844,12TH AVE N,DWANE ST,SOUTH SAINT PAUL,Y,N,-93.048707,44.898346,,Y,N,N
9958,12TH AVE N,DWANE ST,SOUTH SAINT PAUL,Y,N,-93.048862,44.898595,,Y,N,N
9840,12TH AVE N,MARIE AVE,SOUTH SAINT PAUL,Y,N,-93.048693,44.890671,,Y,N,N
9962,12TH AVE N,MARIE AVE,SOUTH SAINT PAUL,Y,N,-93.04884,44.890852,,Y,N,N
9846,12TH AVE N,THOMPSON AVE,SOUTH SAINT PAUL,Y,N,-93.048706,44.901402,,Y,N,N
3669,12TH AVE S,12TH AVE CIRCLE,BLOOMINGTON,Y,N,-93.257987,44.831869,,Y,N,N
3661,12TH AVE S,12TH AVE CIRCLE,BLOOMINGTON,Y,N,-93.258134,44.832061,,Y,N,N
770,12TH AVE S,57TH ST E,MINNEAPOLIS,Y,N,-93.257688,44.899681,,Y,N,N
769,12TH AVE S,58TH ST E,MINNEAPOLIS,Y,N,-93.257749,44.897835,,Y,N,N
751,12TH AVE S,58TH ST E,MINNEAPOLIS,Y,N,-93.257889,44.898015,,Y,N,N
768,12TH AVE S,59TH ST E,MINNEAPOLIS,Y,N,-93.257791,44.896035,,Y,N,N
752,12TH AVE S,59TH ST E,MINNEAPOLIS,Y,N,-93.257931,44.896215,,Y,N,N
753,12TH AVE S,60TH ST E,MINNEAPOLIS,Y,N,-93.257973,44.894404,,Y,N,N
41269,12TH AVE S,76TH ST E,RICHFIELD,Y,N,-93.257894,44.865435,,Y,N,N
41267,12TH AVE S,76TH ST E,RICHFIELD,Y,N,-93.258044,44.865435,,Y,N,N
704,12TH AVE S,77TH ST E,RICHFIELD,Y,Y,-93.257912,44.863542,1277,Y,Y,N
41268,12TH AVE S,77TH ST E,RICHFIELD,Y,Y,-93.258072,44.863838,1277,Y,N,N
49396,12TH AVE S,78TH ST E,RICHFIELD,Y,Y,-93.257905,44.862913,1277,Y,N,N
672,12TH AVE S,78TH ST E (HWY 494 FRONTAGE),BLOOMINGTON,Y,N,-93.258062,44.861664,,Y,N,N
701,12TH AVE S,80TH ST E,BLOOMINGTON,Y,N,-93.257936,44.857557,,Y,N,N
674,12TH AVE S,80TH ST E,BLOOMINGTON,Y,N,-93.258083,44.857738,,Y,N,N
700,12TH AVE S,82ND ST E,BLOOMINGTON,Y,N,-93.257936,44.855093,1282,Y,N,N
675,12TH AVE S,82ND ST E,BLOOMINGTON,Y,N,-93.258084,44.855274,1282,Y,N,N
699,12TH AVE S,84TH ST E,BLOOMINGTON,Y,N,-93.257951,44.851482,,Y,N,N
676,12TH AVE S,84TH ST E,BLOOMINGTON,Y,N,-93.258098,44.851663,,Y,N,N
3679,12TH AVE S,86TH ST E,BLOOMINGTON,Y,N,-93.257969,44.847863,,Y,N,N
3653,12TH AVE S,86TH ST E,BLOOMINGTON,Y,N,-93.258117,44.848044,,Y,N,N
3677,12TH AVE S,88TH ST E,BLOOMINGTON,Y,N,-93.257965,44.84426,,Y,N,N
3655,12TH AVE S,88TH ST E,BLOOMINGTON,Y,N,-93.258112,44.844441,,Y,N,N
3675,12TH AVE S,90TH ST E,BLOOMINGTON,Y,N,-93.257964,44.840658,,Y,N,N
3657,12TH AVE S,90TH ST E,BLOOMINGTON,Y,N,-93.258112,44.840838,,Y,N,N
3674,12TH AVE S,92ND ST E,BLOOMINGTON,Y,N,-93.257979,44.83703,,Y,N,N
3658,12TH AVE S,92ND ST E,BLOOMINGTON,Y,N,-93.258126,44.837211,,Y,N,N
3660,12TH AVE S,93RD 1/2 ST E,BLOOMINGTON,Y,N,-93.258114,44.834508,,Y,N,N
3672,12TH AVE S,93RD 1/2 ST E,BLOOMINGTON,Y,N,-93.257967,44.834328,,Y,N,N
3671,12TH AVE S,94TH ST E,BLOOMINGTON,Y,N,-93.257974,44.833417,,Y,N,N
40321,12TH AVE S,94TH ST E,BLOOMINGTON,Y,N,-93.258122,44.833597,,Y,N,N
702,12TH AVE S,AMERICAN BLVD,BLOOMINGTON,Y,Y,-93.257922,44.859623,,Y,N,N
673,12TH AVE S,AMERICAN BLVD,BLOOMINGTON,Y,N,-93.258071,44.859439,,Y,N,N
703,12TH AVE S,AMERICAN BLVD / 78TH ST,BLOOMINGTON,Y,N,-93.257919,44.860847,,Y,N,N
3654,12TH AVE S,CREST RD,BLOOMINGTON,Y,N,-93.258132,44.845347,,Y,N,N
3678,12TH AVE S,CREST RD,BLOOMINGTON,Y,N,-93.257984,44.845166,,Y,N,N
3670,12TH AVE S,OLD SHAKOPEE RD,BLOOMINGTON,Y,N,-93.256879,44.830796,,Y,N,N
3663,12TH AVE S,OLD SHAKOPEE RD,BLOOMINGTON,Y,N,-93.256913,44.830672,,Y,N,N
3656,12TH AVE S,PARK RD,BLOOMINGTON,Y,N,-93.258104,44.841747,,Y,N,N
3676,12TH AVE S,PARK RD,BLOOMINGTON,Y,N,-93.257957,44.841566,,Y,N,N
44063,12TH ST N,CURRIE AVE N,MINNEAPOLIS,Y,Y,-93.281341,44.97786,,Y,N,N
51183,12TH ST N,GERSHWIN AVE N,OAKDALE,Y,N,-92.983319,44.965606,,Y,N,N
19335,12TH ST S,2ND AVE / 3RD AVE S,MINNEAPOLIS,Y,Y,-93.272661,44.970443,123A,Y,Y,N
19332,12TH ST S,HENNEPIN AVE S,MINNEAPOLIS,Y,Y,-93.280168,44.974455,12HE,Y,N,N
54068,12TH ST S,LASALLE AVE,MINNEAPOLIS,Y,N,-93.277944,44.972641,,Y,N,N
19334,12TH ST S,NICOLLET MALL,MINNEAPOLIS,Y,Y,-93.276074,44.971853,,Y,N,N
19333,12TH ST S,YALE PLACE,MINNEAPOLIS,Y,Y,-93.279033,44.973056,,Y,N,N
56164,12TH ST W,JOHN IRELAND BLVD,SAINT PAUL,Y,N,-93.104096,44.951319,,Y,N,N
44444,132ND ST W,132ND WAY,APPLE VALLEY,Y,N,-93.190878,44.757515,,Y,N,N
44466,132ND ST W,FINCH WAY,APPLE VALLEY,Y,N,-93.190028,44.757698,,Y,N,N
44468,132ND ST W,FINDLAY AVE,APPLE VALLEY,Y,N,-93.193747,44.757381,,Y,N,N
44442,132ND ST W,FINDLAY AVE,APPLE VALLEY,Y,N,-93.194012,44.757277,,Y,N,N
44471,132ND ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.19765,44.758044,,Y,N,N
44439,132ND ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197927,44.757934,,Y,N,N
48259,132ND ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.201847,44.757889,,Y,N,N
44436,132ND ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.202113,44.757784,,Y,N,N
44476,132ND ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.206998,44.757353,13GA,Y,N,N
45926,132ND ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.206936,44.757251,13GA,Y,N,N
45928,132ND ST W,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.186922,44.75728,,Y,N,N
45892,132ND ST W,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.186988,44.757384,,Y,N,N
44669,13TH AVE N,HWY 169 SVC RD,PLYMOUTH,Y,N,-93.401664,44.992915,1316,Y,N,N
44700,13TH AVE N,HWY 169 SVC RD,PLYMOUTH,Y,N,-93.401688,44.993014,1316,Y,N,N
44518,140TH ST W,134TH ST W,APPLE VALLEY,Y,N,-93.245794,44.752957,,Y,N,N
44517,140TH ST W,135TH ST W,APPLE VALLEY,Y,N,-93.244504,44.752027,,Y,N,N
44516,140TH ST W,138TH ST W,APPLE VALLEY,Y,N,-93.242191,44.750361,,Y,N,N
44395,140TH ST W,138TH ST W,APPLE VALLEY,Y,N,-93.242464,44.750409,,Y,N,N
56230,140TH ST W,DIAMOND PATH,APPLE VALLEY,Y,N,-93.156497,44.746329,,Y,N,N
53683,140TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.195085,44.746447,,Y,N,N
53684,140TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.194831,44.746552,,Y,N,N
53682,140TH ST W,FOUNTAIN / FLEETWOOD,APPLE VALLEY,Y,N,-93.200387,44.746444,,Y,N,N
53685,140TH ST W,FOUNTAIN AVE,APPLE VALLEY,Y,N,-93.201854,44.746543,,Y,N,N
53655,140TH ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.207321,44.746519,14GA,Y,N,N
53645,140TH ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.207159,44.746415,14GA,Y,N,N
44396,140TH ST W,GARDEN VIEW DR,APPLE VALLEY,Y,N,-93.238266,44.748204,,Y,N,N
44515,140TH ST W,GARDEN VIEW DR,APPLE VALLEY,Y,N,-93.23832,44.748322,,Y,N,N
53686,140TH ST W,GRANITE AVE,APPLE VALLEY,Y,N,-93.219354,44.746546,,N,N,N
45778,140TH ST W,GRANITE AVE,APPLE VALLEY,Y,N,-93.219638,44.746337,,Y,N,N
45775,140TH ST W,HOLYOKE LANE,APPLE VALLEY,Y,N,-93.244314,44.751739,,Y,N,N
45774,140TH ST W (CO RD 11 E),MCANDREWS RD,APPLE VALLEY,Y,N,-93.247267,44.754166,14MC,Y,N,N
44519,140TH ST W (CO RD 11),MCANDREWS RD,APPLE VALLEY,Y,N,-93.247029,44.75434,14MC,Y,N,N
52644,142ND ST,EVEREST AVE,APPLE VALLEY,Y,N,-93.183741,44.742476,,Y,N,N
52645,142ND ST,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.186902,44.742485,,Y,N,N
53527,142ND ST W,EUCLID AVE,APPLE VALLEY,Y,N,-93.179403,44.742777,,Y,N,N
53526,142ND ST W,EVEREST AVE,APPLE VALLEY,Y,N,-93.183995,44.742372,,Y,N,N
48257,142ND ST W,PILOT KNOB RD,APPLE VALLEY,Y,N,-93.177289,44.742871,142P,Y,N,N
53525,142TH ST W,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.186836,44.742381,,Y,N,N
48233,143RD ST,BURNHAVEN DR,BURNSVILLE,Y,N,-93.294061,44.743406,,Y,N,N
48234,143RD ST,BURNHAVEN DR,BURNSVILLE,Y,N,-93.294166,44.743494,,Y,N,N
53540,143RD ST W,CO RD 5,BURNSVILLE,Y,N,-93.30249,44.74274,,Y,N,N
53782,143RD ST W,IRVING AVE,BURNSVILLE,Y,N,-93.297951,44.742853,,Y,N,N
53781,143RD ST W,IRVING AVE,BURNSVILLE,Y,N,-93.298201,44.742745,,Y,N,N
47262,143RD ST W,WHISPERING OAKS APTS,BURNSVILLE,Y,N,-93.30122,44.742842,,Y,N,N
53329,145TH ST W,CAMEO AVE,ROSEMOUNT,Y,N,-93.128019,44.739227,,Y,N,N
53328,145TH ST W,CAMEO AVE,ROSEMOUNT,Y,N,-93.128273,44.739122,,Y,N,N
45854,145TH ST W,CHILI AVE (CHIPPENDALE),ROSEMOUNT,Y,N,-93.135457,44.739185,,Y,N,N
45964,145TH ST W,CHIPPENDALE AVE (CHILI),ROSEMOUNT,Y,N,-93.136246,44.739077,,Y,N,N
45855,145TH ST W,CIMARRON AVE,ROSEMOUNT,Y,N,-93.140458,44.739179,,Y,N,N
45963,145TH ST W,CIMARRON AVE,ROSEMOUNT,Y,N,-93.140712,44.739075,,Y,N,N
53326,145TH ST W,DAVENPORT AVE,ROSEMOUNT,Y,N,-93.15195,44.739077,,Y,N,N
53331,145TH ST W,DAVENPORT AVE,ROSEMOUNT,Y,N,-93.151696,44.739181,,Y,N,N
53271,145TH ST W,DIAMOND PATH,ROSEMOUNT,Y,N,-93.155892,44.739275,145D,Y,N,N
53325,145TH ST W,DIAMOND PATH,ROSEMOUNT,Y,N,-93.155742,44.739162,145D,Y,N,N
53330,145TH ST W,SHANNON PKWY,ROSEMOUNT,Y,N,-93.14614,44.739183,,Y,N,N
53327,145TH ST W,SHANNON PKWY,ROSEMOUNT,Y,N,-93.146394,44.739079,,Y,N,N
50721,147TH ST W,CEDAR AVE S,APPLE VALLEY,Y,N,-93.21811,44.7352,,Y,N,N
45954,147TH ST W,DIAMOND PATH,ROSEMOUNT,Y,N,-93.156233,44.736983,147D,Y,N,N
53673,147TH ST W,DORY COURT,APPLE VALLEY,Y,N,-93.15983,44.737722,,Y,N,N
53665,147TH ST W,DORY COURT,APPLE VALLEY,Y,N,-93.16003,44.737568,,Y,N,N
53674,147TH ST W,EASTER AVE,APPLE VALLEY,Y,N,-93.165906,44.736536,,Y,N,N
53664,147TH ST W,EASTER AVE,APPLE VALLEY,Y,N,-93.16609,44.736374,,Y,N,N
53678,147TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197726,44.736457,,Y,N,N
53650,147TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197973,44.736358,,Y,N,N
53680,147TH ST W,FLORENCE / GALAXIE,APPLE VALLEY,Y,N,-93.206797,44.735421,,Y,N,N
53679,147TH ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.202256,44.735863,,Y,N,N
53649,147TH ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.202517,44.735758,,Y,N,N
53648,147TH ST W,GALAXIE AVE / FLORENCE ST,APPLE VALLEY,Y,N,-93.206692,44.735215,,N,N,N
53810,147TH ST W,GARRETT AVE,APPLE VALLEY,Y,N,-93.212565,44.734716,,Y,N,N
53809,147TH ST W,GARRETT AVE,APPLE VALLEY,Y,N,-93.212311,44.734821,,Y,N,N
53827,147TH ST W,GLAZIER AVE,APPLE VALLEY,Y,N,-93.215795,44.734817,,Y,N,N
50496,147TH ST W,GLAZIER AVE (W),APPLE VALLEY,Y,N,-93.216308,44.735052,,Y,N,N
52814,147TH ST W,GLENDA DR,APPLE VALLEY,Y,N,-93.21896,44.735096,,Y,N,N
53651,147TH ST W,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.187177,44.73723,,Y,N,N
53677,147TH ST W,JOHNNY CAKE RIDGE RD,APPLE VALLEY,Y,N,-93.187224,44.737334,,Y,N,N
44424,147TH ST W,PENNOCK AVE,APPLE VALLEY,Y,N,-93.222856,44.73521,,Y,N,N
44488,147TH ST W,PENNOCK AVE,APPLE VALLEY,Y,N,-93.222752,44.735105,,Y,N,N
51281,14TH ST NW,OLD HWY 8,NEW BRIGHTON,Y,N,-93.191491,45.071711,,Y,N,N
53473,153RD ST W,OFFICE MAX,APPLE VALLEY,Y,N,-93.214602,44.727762,,Y,N,N
53465,153RD ST W,OFFICE MAX,APPLE VALLEY,Y,N,-93.214652,44.727652,,Y,N,N
52195,157TH S W,GATEWAY PATH,APPLE VALLEY,Y,N,-93.211286,44.72298,,Y,N,N
52280,157TH ST STATION,#15865 WEST ST,APPLE VALLEY,Y,Y,-93.178663,44.719979,15PR,Y,N,N
52194,157TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197551,44.721059,157F,Y,N,N
52190,157TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197613,44.721166,157F,Y,N,N
52282,157TH ST W,FLIGHT LANE,APPLE VALLEY,Y,N,-93.200605,44.722593,,Y,N,N
52290,157TH ST W,FLIGHT LANE,APPLE VALLEY,Y,N,-93.200897,44.722604,,Y,N,N
52283,157TH ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.202291,44.722815,,Y,N,N
52289,157TH ST W,FOLIAGE AVE,APPLE VALLEY,Y,N,-93.202545,44.72271,,Y,N,N
52284,157TH ST W,FRANCE WAY,APPLE VALLEY,Y,N,-93.204335,44.722806,,Y,N,N
52191,157TH ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.207399,44.7231,157G,Y,N,N
52193,157TH ST W,GALAXIE AVE,APPLE VALLEY,Y,N,-93.207237,44.722996,157G,Y,N,N
52286,157TH ST W,GARRETT DR,APPLE VALLEY,Y,N,-93.213339,44.722392,,Y,N,N
52192,157TH ST W,GARRETT DR,APPLE VALLEY,Y,N,-93.213204,44.722329,,Y,N,N
52285,157TH ST W,GATEWAY PATH,APPLE VALLEY,Y,N,-93.211037,44.723096,,Y,N,N
53499,157TH ST W,GLADSTONE PATH,APPLE VALLEY,Y,N,-93.216371,44.72105,15CE,Y,N,N
16111,15TH AVE SE,4TH ST SE,MINNEAPOLIS,Y,Y,-93.23411,44.980159,JOED,Y,Y,N
49242,15TH AVE SE,4TH ST SE,MINNEAPOLIS,Y,Y,-93.234269,44.980219,JOED,Y,N,N
16107,15TH AVE SE,6TH ST SE,MINNEAPOLIS,Y,N,-93.232852,44.981747,,Y,N,N
16108,15TH AVE SE,6TH ST SE,MINNEAPOLIS,Y,N,-93.232822,44.982,,Y,N,N
16103,15TH AVE SE,8TH ST SE,MINNEAPOLIS,Y,N,-93.231267,44.983748,,Y,N,N
16104,15TH AVE SE,8TH ST SE,MINNEAPOLIS,Y,N,-93.231276,44.983957,,Y,N,N
16097,15TH AVE SE,COMO AVE SE,MINNEAPOLIS,Y,N,-93.230305,44.987742,,Y,N,N
16098,15TH AVE SE,COMO AVE SE,MINNEAPOLIS,Y,Y,-93.230444,44.987734,,Y,Y,N
16101,15TH AVE SE,ROLLINS AVE,MINNEAPOLIS,Y,N,-93.230303,44.985248,,Y,N,N
16102,15TH AVE SE,ROLLINS AVE,MINNEAPOLIS,Y,N,-93.230447,44.985429,,Y,N,N
51780,15TH ST,HASTINGS AVE,NEWPORT,Y,N,-92.999475,44.871271,HAST,Y,N,N
53461,15TH ST E,1ST AVE S,MINNEAPOLIS,Y,Y,-93.276598,44.967569,,Y,N,N
49857,15TH ST N,GERSHWIN AVE N,OAKDALE,Y,N,-92.981798,44.970435,,Y,N,N
49821,15TH ST N,GERSHWIN AVE N,OAKDALE,Y,N,-92.981543,44.970539,,Y,N,N
49820,15TH ST N,GOODWIN AVE N,OAKDALE,Y,N,-92.977272,44.97053,,Y,N,N
49856,15TH ST N,GOODWIN AVE N,OAKDALE,Y,N,-92.97728,44.970426,,Y,N,N
49819,15TH ST N,GRANADA AVE (W),OAKDALE,Y,N,-92.974601,44.970524,,Y,N,N
49858,15TH ST N,GRANADA AVE (W),OAKDALE,Y,N,-92.974856,44.97042,,Y,N,N
49859,15TH ST N,GRANITE AVE,OAKDALE,Y,N,-92.971857,44.970414,,Y,N,N
43030,15TH ST N,GRANITE AVE N,OAKDALE,Y,Y,-92.971602,44.970518,,Y,N,N
43028,15TH ST N,GROSPOINT AVE N,OAKDALE,Y,N,-92.967713,44.970508,,Y,N,N
15186,15TH ST N,GROSPOINT AVE N,OAKDALE,Y,N,-92.968053,44.970404,,Y,N,N
15187,15TH ST N,HADLEY AVE N,OAKDALE,Y,N,-92.964702,44.970398,,Y,N,N
48378,15TH ST N,HADLEY AVE N,OAKDALE,Y,N,-92.964725,44.970488,,Y,N,N
49822,15TH ST N,HWY 120 - GENEVA,OAKDALE,Y,N,-92.984585,44.970548,,Y,N,N
49855,15TH ST N,HWY 120 - GENEVA,OAKDALE,Y,N,-92.984489,44.970443,,Y,N,N
14905,15TH ST W,#329,MINNEAPOLIS,Y,N,-93.2838,44.967932,,Y,N,N
49227,15TH ST W,OAK GROVE ST,MINNEAPOLIS,Y,N,-93.285925,44.968498,,Y,N,N
52189,160TH ST W,FLAGSTAFF AVE,APPLE VALLEY,Y,N,-93.197208,44.717525,,Y,N,N
53462,16TH ST E,3RD AVE S,MINNEAPOLIS,Y,Y,-93.272441,44.967099,,Y,N,N
53463,16TH ST E,3RD AVE S,MINNEAPOLIS,Y,Y,-93.272604,44.967211,,Y,N,N
40322,16TH ST W,DOUBLE TREE HILTON ENTRANCE,SAINT LOUIS PARK,Y,Y,-93.351122,44.967682,16CO,Y,N,N
56565,16TH ST W,DUKE DR,SAINT LOUIS PARK,Y,N,-93.346841,44.968373,,Y,N,N
